Time,Trip Time,Lost Packets,Voltage,roboRIO CPU,CAN,DS Disabled,DS Auto,DS Tele,Robot Disabled,Robot Auto,Robot Tele,Brownout,Watchdog,
19:46:18.039,5,0.04,12.9140625,0.55,0.36,True,False,False,True,False,False,False,False,
19:46:18.059,5,0.04,12.9140625,0.55,0.36,True,False,False,True,False,False,False,False,
19:46:18.079,5,0.04,12.921875,0.55,0.36,True,False,False,True,False,False,False,False,
19:46:18.099,4.5,0,12.9140625,0.55,0.36,True,False,False,True,False,False,False,False,
19:46:18.119,4.5,0,12.91015625,0.55,0.36,True,False,False,True,False,False,False,False,
19:46:18.139,4.5,0,12.90234375,0.55,0.36,True,False,False,True,False,False,False,False,
19:46:18.159,4.5,0,12.9140625,0.55,0.36,True,False,False,True,False,False,False,False,
19:46:18.179,4.5,0,12.9140625,0.55,0.36,True,False,False,True,False,False,False,False,
19:46:18.199,4.5,0,12.9140625,0.55,0.36,True,False,False,True,False,False,False,False,
19:46:18.219,4.5,0,12.9140625,0.55,0.36,True,False,False,True,False,False,False,False,
19:46:18.239,4.5,0,12.90234375,0.55,0.36,True,False,False,True,False,False,False,False,
19:46:18.259,4.5,0,12.91015625,0.55,0.36,True,False,False,True,False,False,False,False,
19:46:18.279,4.5,0,12.90234375,0.55,0.36,True,False,False,True,False,False,False,False,
19:46:18.299,4.5,0,12.91015625,0.55,0.36,True,False,False,True,False,False,False,False,
19:46:18.319,4.5,0,12.91015625,0.55,0.36,True,False,False,True,False,False,False,False,
19:46:18.339,4.5,0,12.9140625,0.55,0.36,True,False,False,True,False,False,False,False,
19:46:18.359,4.5,0,12.9296875,0.55,0.36,True,False,False,True,False,False,False,False,
19:46:18.379,4.5,0,12.9140625,0.55,0.36,True,False,False,True,False,False,False,False,
19:46:18.399,4.5,0,12.91015625,0.55,0.36,True,False,False,True,False,False,False,False,
19:46:18.419,4.5,0,12.9140625,0.55,0.36,True,False,False,True,False,False,False,False,
19:46:18.439,4.5,0,12.921875,0.55,0.36,True,False,False,True,False,False,False,False,
19:46:18.459,4.5,0,12.9140625,0.55,0.36,True,False,False,True,False,False,False,False,
19:46:18.479,4.5,0,12.9140625,0.55,0.36,True,False,False,True,False,False,False,False,
19:46:18.499,4.5,0,12.90234375,0.55,0.36,True,False,False,True,False,False,False,False,
19:46:18.519,4.5,0,12.9140625,0.55,0.36,True,False,False,True,False,False,False,False,
19:46:18.539,4.5,0,12.91015625,0.55,0.36,True,False,False,True,False,False,False,False,
19:46:18.559,4.5,0,12.91015625,0.55,0.36,True,False,False,True,False,False,False,False,
19:46:18.579,4.5,0,12.9140625,0.55,0.36,True,False,False,True,False,False,False,False,
19:46:18.599,4.5,0,12.9140625,0.55,0.36,True,False,False,True,False,False,False,False,
19:46:18.619,4.5,0,12.91015625,0.55,0.36,True,False,False,True,False,False,False,False,
19:46:18.639,4.5,0,12.91015625,0.55,0.36,True,False,False,True,False,False,False,False,
19:46:18.659,4.5,0,12.9140625,0.55,0.36,True,False,False,True,False,False,False,False,
19:46:18.679,4.5,0,12.9140625,0.55,0.36,True,False,False,True,False,False,False,False,
19:46:18.699,4.5,0,12.9140625,0.55,0.36,True,False,False,False,False,False,False,False,
19:46:18.719,4.5,0,12.921875,0.55,0.36,True,False,False,True,False,False,False,False,
19:46:18.739,4.5,0,12.91015625,0.55,0.36,True,False,False,True,False,False,False,False,
19:46:18.759,4.5,0,12.9140625,0.55,0.36,True,False,False,True,False,False,False,False,
19:46:18.779,4.5,0,12.91015625,0.55,0.36,True,False,False,True,False,False,False,False,
19:46:18.799,4.5,0,12.921875,0.55,0.36,True,False,False,True,False,False,False,False,
19:46:18.819,4.5,0,12.91015625,0.55,0.36,True,False,False,True,False,False,False,False,
19:46:18.839,4.5,0,12.91015625,0.55,0.36,True,False,False,True,False,False,False,False,
19:46:18.859,4.5,0,12.91015625,0.55,0.355,True,False,False,True,False,False,False,False,
19:46:18.879,4.5,0,12.9140625,0.55,0.355,True,False,False,True,False,False,False,False,
19:46:18.899,4.5,0,12.91015625,0.55,0.355,True,False,False,True,False,False,False,False,
19:46:18.919,4.5,0,12.9140625,0.55,0.355,True,False,False,True,False,False,False,False,
19:46:18.939,4.5,0,12.921875,0.55,0.355,True,False,False,True,False,False,False,False,
19:46:18.959,4.5,0,12.921875,0.555,0.355,True,False,False,True,False,False,False,False,
19:46:18.979,4.5,0,12.921875,0.555,0.355,True,False,False,True,False,False,False,False,
19:46:18.999,4.5,0,12.9140625,0.555,0.355,True,False,False,True,False,False,False,False,
19:46:19.019,4.5,0,12.9140625,0.555,0.355,True,False,False,True,False,False,False,False,
19:46:19.039,4.5,0,12.91015625,0.555,0.355,True,False,False,True,False,False,False,False,
19:46:19.059,4.5,0,12.90234375,0.555,0.355,True,False,False,True,False,False,False,False,
19:46:19.079,4.5,0,12.91015625,0.555,0.355,True,False,False,True,False,False,False,False,
19:46:19.099,4.5,0,12.9140625,0.555,0.355,True,False,False,True,False,False,False,False,
19:46:19.119,4.5,0,12.90234375,0.555,0.355,True,False,False,True,False,False,False,False,
19:46:19.139,4.5,0,12.91015625,0.555,0.355,True,False,False,True,False,False,False,False,
19:46:19.159,4.5,0,12.91015625,0.555,0.355,True,False,False,True,False,False,False,False,
19:46:19.179,4.5,0,12.9140625,0.555,0.355,True,False,False,True,False,False,False,False,
19:46:19.199,4.5,0,12.921875,0.555,0.355,True,False,False,True,False,False,False,False,
19:46:19.219,4.5,0,12.9140625,0.555,0.355,True,False,False,True,False,False,False,False,
19:46:19.239,4.5,0,12.921875,0.555,0.355,True,False,False,True,False,False,False,False,
19:46:19.259,4.5,0,12.9140625,0.555,0.355,True,False,False,True,False,False,False,False,
19:46:19.279,4.5,0,12.921875,0.555,0.355,True,False,False,True,False,False,False,False,
19:46:19.299,4.5,0,12.9140625,0.555,0.355,True,False,False,True,False,False,False,False,
19:46:19.319,4.5,0,12.9140625,0.555,0.355,True,False,False,True,False,False,False,False,
19:46:19.339,4.5,0,12.90234375,0.555,0.355,True,False,False,True,False,False,False,False,
19:46:19.359,4.5,0,12.91015625,0.555,0.355,True,False,False,True,False,False,False,False,
19:46:19.379,4.5,0,12.921875,0.555,0.355,True,False,False,True,False,False,False,False,
19:46:19.399,4.5,0,12.9296875,0.555,0.355,True,False,False,True,False,False,False,False,
19:46:19.419,4.5,0,12.91015625,0.555,0.355,True,False,False,True,False,False,False,False,
19:46:19.439,4.5,0,12.9140625,0.555,0.355,True,False,False,True,False,False,False,False,
19:46:19.459,4.5,0,12.91015625,0.555,0.355,True,False,False,True,False,False,False,False,
19:46:19.479,4.5,0,12.921875,0.555,0.355,True,False,False,False,False,False,False,False,
19:46:19.499,4.5,0,12.90234375,0.555,0.355,True,False,False,True,False,False,False,False,
19:46:19.519,4.5,0,12.91015625,0.555,0.355,True,False,False,True,False,False,False,False,
19:46:19.539,4.5,0,12.91015625,0.555,0.355,True,False,False,True,False,False,False,False,
19:46:19.559,4.5,0,12.91015625,0.555,0.355,True,False,False,True,False,False,False,False,
19:46:19.579,4.5,0,12.91015625,0.555,0.355,True,False,False,True,False,False,False,False,
19:46:19.599,4.5,0.04,12.921875,0.555,0.355,True,False,False,True,False,False,False,False,
19:46:19.619,4.5,0.04,12.9296875,0.555,0.355,True,False,False,True,False,False,False,False,
19:46:19.639,4.5,0.04,12.9140625,0.555,0.355,True,False,False,True,False,False,False,False,
19:46:19.659,4.5,0.04,12.9140625,0.555,0.355,True,False,False,True,False,False,False,False,
19:46:19.679,4.5,0.04,12.9140625,0.555,0.355,True,False,False,True,False,False,False,False,
19:46:19.699,4.5,0.04,12.90234375,0.555,0.355,True,False,False,True,False,False,False,False,
19:46:19.719,4.5,0.04,12.9140625,0.555,0.355,True,False,False,True,False,False,False,False,
19:46:19.739,4.5,0.04,12.9140625,0.555,0.355,True,False,False,True,False,False,False,False,
19:46:19.759,4.5,0.04,12.9140625,0.555,0.355,True,False,False,True,False,False,False,False,
19:46:19.779,4.5,0.04,12.91015625,0.555,0.355,True,False,False,True,False,False,False,False,
19:46:19.799,4.5,0.04,12.9140625,0.555,0.355,True,False,False,True,False,False,False,False,
19:46:19.819,4.5,0.04,12.91015625,0.555,0.355,True,False,False,True,False,False,False,False,
19:46:19.839,4.5,0.04,12.91015625,0.555,0.355,True,False,False,True,False,False,False,False,
19:46:19.859,4.5,0.04,12.91015625,0.555,0.355,True,False,False,True,False,False,False,False,
19:46:19.879,4.5,0.04,12.921875,0.555,0.355,True,False,False,False,False,False,False,False,
19:46:19.899,4.5,0.04,12.9140625,0.555,0.355,True,False,False,True,False,False,False,False,
19:46:19.919,4.5,0.04,12.9140625,0.555,0.345,True,False,False,True,False,False,False,False,
19:46:19.939,4.5,0.04,12.91015625,0.555,0.345,True,False,False,True,False,False,False,False,
19:46:19.959,4.5,0.04,12.9140625,0.555,0.345,True,False,False,True,False,False,False,False,
19:46:19.979,4.5,0.04,12.9140625,0.555,0.345,True,False,False,True,False,False,False,False,
19:46:19.999,4.5,0.04,12.9140625,0.555,0.345,True,False,False,False,False,False,False,False,
19:46:20.019,4.5,0.04,12.90234375,0.555,0.345,True,False,False,True,False,False,False,False,
19:46:20.039,4.5,0.04,12.90234375,0.585,0.345,True,False,False,True,False,False,False,False,
19:46:20.059,4.5,0.04,12.91015625,0.585,0.345,True,False,False,True,False,False,False,False,
19:46:20.079,4.5,0.04,12.9140625,0.585,0.345,True,False,False,True,False,False,False,False,
19:46:20.099,4.5,0.04,12.9140625,0.585,0.345,True,False,False,True,False,False,False,False,
19:46:20.119,4.5,0.04,12.9140625,0.585,0.345,True,False,False,True,False,False,False,False,
19:46:20.139,6.5,0.08,12.91015625,0.585,0.345,True,False,False,True,False,False,False,False,
19:46:20.159,6.5,0.08,12.91015625,0.585,0.345,True,False,False,True,False,False,False,False,
19:46:20.179,6.5,0.08,12.91015625,0.585,0.345,True,False,False,True,False,False,False,False,
19:46:20.199,6.5,0.08,12.921875,0.585,0.345,True,False,False,False,False,False,False,False,
19:46:20.219,6.5,0.08,12.921875,0.585,0.345,True,False,False,True,False,False,False,False,
19:46:20.239,6.5,0.08,12.91015625,0.585,0.345,True,False,False,True,False,False,False,False,
19:46:20.259,6.5,0.08,12.921875,0.585,0.345,True,False,False,True,False,False,False,False,
19:46:20.279,6.5,0.08,12.9140625,0.585,0.345,True,False,False,True,False,False,False,False,
19:46:20.299,6.5,0.08,12.9140625,0.585,0.345,True,False,False,False,False,False,False,False,
19:46:20.319,6.5,0.08,12.91015625,0.585,0.345,True,False,False,False,False,False,False,False,
19:46:20.339,6.5,0.08,12.9140625,0.585,0.345,True,False,False,True,False,False,False,False,
19:46:20.359,6.5,0.08,12.9140625,0.585,0.345,True,False,False,True,False,False,False,False,
19:46:20.379,6.5,0.08,12.90234375,0.585,0.345,True,False,False,True,False,False,False,False,
19:46:20.399,6.5,0.08,12.90234375,0.585,0.345,True,False,False,True,False,False,False,False,
19:46:20.419,6.5,0.08,12.921875,0.585,0.345,True,False,False,True,False,False,False,False,
19:46:20.439,6.5,0.08,12.90234375,0.585,0.345,True,False,False,True,False,False,False,False,
19:46:20.459,6.5,0.08,12.91015625,0.585,0.345,True,False,False,True,False,False,False,False,
19:46:20.479,6.5,0.08,12.9140625,0.585,0.345,True,False,False,True,False,False,False,False,
19:46:20.499,6.5,0.08,12.9140625,0.585,0.345,True,False,False,True,False,False,False,False,
19:46:20.519,6.5,0.08,12.921875,0.585,0.345,True,False,False,True,False,False,False,False,
19:46:20.539,6.5,0.08,12.921875,0.585,0.345,True,False,False,True,False,False,False,False,
19:46:20.559,6.5,0.08,12.9140625,0.585,0.345,True,False,False,True,False,False,False,False,
19:46:20.579,6.5,0.08,12.921875,0.585,0.345,True,False,False,True,False,False,False,False,
19:46:20.599,6.5,0.08,12.921875,0.585,0.345,True,False,False,True,False,False,False,False,
19:46:20.619,6.5,0.08,12.921875,0.585,0.345,True,False,False,True,False,False,False,False,
19:46:20.639,8,0,12.9140625,0.585,0.345,True,False,False,True,False,False,False,False,
19:46:20.659,8,0,12.9140625,0.585,0.345,True,False,False,True,False,False,False,False,
19:46:20.679,8,0,12.91015625,0.585,0.345,True,False,False,True,False,False,False,False,
19:46:20.699,8,0,12.91015625,0.585,0.345,True,False,False,True,False,False,False,False,
19:46:20.719,8,0,12.91015625,0.585,0.345,True,False,False,True,False,False,False,False,
19:46:20.739,8,0,12.9140625,0.585,0.345,True,False,False,True,False,False,False,False,
19:46:20.759,8,0,12.921875,0.585,0.345,True,False,False,True,False,False,False,False,
19:46:20.779,8,0,12.91015625,0.585,0.345,True,False,False,True,False,False,False,False,
19:46:20.799,8,0,12.91015625,0.585,0.345,True,False,False,False,False,False,False,False,
19:46:20.819,8,0,12.91015625,0.585,0.345,True,False,False,True,False,False,False,False,
19:46:20.839,8,0,12.9140625,0.585,0.345,True,False,False,True,False,False,False,False,
19:46:20.859,8,0,12.91015625,0.585,0.345,True,False,False,True,False,False,False,False,
19:46:20.879,8,0,12.91015625,0.585,0.345,True,False,False,True,False,False,False,False,
19:46:20.899,8,0,12.90234375,0.585,0.345,True,False,False,True,False,False,False,False,
19:46:20.919,8,0,12.9140625,0.585,0.345,True,False,False,True,False,False,False,False,
19:46:20.939,8,0,12.91015625,0.585,0.365,True,False,False,True,False,False,False,False,
19:46:20.959,8,0,12.921875,0.585,0.365,True,False,False,True,False,False,False,False,
19:46:20.979,8,0,12.9140625,0.585,0.365,True,False,False,True,False,False,False,False,
19:46:20.999,8,0,12.921875,0.585,0.365,True,False,False,True,False,False,False,False,
19:46:21.019,8,0,12.9140625,0.585,0.365,True,False,False,True,False,False,False,False,
19:46:21.039,8,0,12.9140625,0.59,0.365,True,False,False,True,False,False,False,False,
19:46:21.059,8,0,12.91015625,0.59,0.365,True,False,False,True,False,False,False,False,
19:46:21.079,8,0,12.921875,0.59,0.365,True,False,False,True,False,False,False,False,
19:46:21.099,8,0,12.91015625,0.59,0.365,True,False,False,True,False,False,False,False,
19:46:21.119,6,0.04,12.91015625,0.59,0.365,True,False,False,True,False,False,False,False,
19:46:21.139,6,0.04,12.91015625,0.59,0.365,True,False,False,True,False,False,False,False,
19:46:21.159,6,0.04,12.91015625,0.59,0.365,True,False,False,True,False,False,False,False,
19:46:21.179,6,0.04,12.9140625,0.59,0.365,True,False,False,True,False,False,False,False,
19:46:21.199,6,0.04,12.90234375,0.59,0.365,True,False,False,True,False,False,False,False,
19:46:21.219,6,0.04,12.9140625,0.59,0.365,True,False,False,True,False,False,False,False,
19:46:21.239,6,0.04,12.921875,0.59,0.365,True,False,False,True,False,False,False,False,
19:46:21.259,6,0.04,12.921875,0.59,0.365,True,False,False,True,False,False,False,False,
19:46:21.279,6,0.04,12.91015625,0.59,0.365,True,False,False,True,False,False,False,False,
19:46:21.299,6,0.04,12.9140625,0.59,0.365,True,False,False,True,False,False,False,False,
19:46:21.319,6,0.04,12.91015625,0.59,0.365,True,False,False,True,False,False,False,False,
19:46:21.339,6,0.04,12.9140625,0.59,0.365,True,False,False,True,False,False,False,False,
19:46:21.359,6,0.04,12.9140625,0.59,0.365,True,False,False,True,False,False,False,False,
19:46:21.379,6,0.04,12.9140625,0.59,0.365,True,False,False,True,False,False,False,False,
19:46:21.399,6,0.04,12.921875,0.59,0.365,True,False,False,True,False,False,False,False,
19:46:21.419,6,0.04,12.91015625,0.59,0.365,True,False,False,True,False,False,False,False,
19:46:21.439,6,0.04,12.91015625,0.59,0.365,True,False,False,True,False,False,False,False,
19:46:21.459,6,0.04,12.91015625,0.59,0.365,True,False,False,True,False,False,False,False,
19:46:21.479,6,0.04,12.9140625,0.59,0.365,True,False,False,True,False,False,False,False,
19:46:21.499,6,0.04,12.90234375,0.59,0.365,True,False,False,True,False,False,False,False,
19:46:21.519,6,0.04,12.921875,0.59,0.365,True,False,False,True,False,False,False,False,
19:46:21.539,6,0.04,12.91015625,0.59,0.365,True,False,False,True,False,False,False,False,
19:46:21.559,6,0.04,12.91015625,0.59,0.365,True,False,False,True,False,False,False,False,
19:46:21.579,6,0.04,12.90234375,0.59,0.365,True,False,False,True,False,False,False,False,
19:46:21.599,6,0.04,12.91015625,0.59,0.365,True,False,False,True,False,False,False,False,
19:46:21.619,5,0,12.9140625,0.59,0.365,True,False,False,True,False,False,False,False,
19:46:21.639,5,0,12.921875,0.59,0.365,True,False,False,True,False,False,False,False,
19:46:21.659,5,0,12.91015625,0.59,0.365,True,False,False,True,False,False,False,False,
19:46:21.679,5,0,12.91015625,0.59,0.365,True,False,False,True,False,False,False,False,
19:46:21.699,5,0,12.91015625,0.59,0.365,True,False,False,True,False,False,False,False,
19:46:21.719,5,0,12.9140625,0.59,0.365,True,False,False,True,False,False,False,False,
19:46:21.739,5,0,12.9140625,0.59,0.365,True,False,False,True,False,False,False,False,
19:46:21.759,5,0,12.91015625,0.59,0.365,True,False,False,True,False,False,False,False,
19:46:21.779,5,0,12.91015625,0.59,0.365,True,False,False,True,False,False,False,False,
19:46:21.799,5,0,12.9140625,0.59,0.365,True,False,False,True,False,False,False,False,
19:46:21.819,5,0,12.921875,0.59,0.365,True,False,False,True,False,False,False,False,
19:46:21.839,5,0,12.90234375,0.59,0.365,True,False,False,True,False,False,False,False,
19:46:21.859,5,0,12.9296875,0.59,0.365,True,False,False,True,False,False,False,False,
19:46:21.879,5,0,12.921875,0.59,0.365,True,False,False,True,False,False,False,False,
19:46:21.899,5,0,12.9140625,0.59,0.365,True,False,False,True,False,False,False,False,
19:46:21.919,5,0,12.9140625,0.59,0.365,True,False,False,True,False,False,False,False,
19:46:21.939,5,0,12.91015625,0.59,0.38,True,False,False,True,False,False,False,False,
19:46:21.959,5,0,12.91015625,0.59,0.38,True,False,False,True,False,False,False,False,
19:46:21.979,5,0,12.91015625,0.59,0.38,True,False,False,True,False,False,False,False,
19:46:21.999,5,0,12.9140625,0.59,0.38,True,False,False,True,False,False,False,False,
19:46:22.019,5,0,12.91015625,0.59,0.38,True,False,False,True,False,False,False,False,
19:46:22.039,5,0,12.91015625,0.595,0.38,True,False,False,True,False,False,False,False,
19:46:22.059,5,0,12.921875,0.595,0.38,True,False,False,True,False,False,False,False,
19:46:22.079,5,0,12.9140625,0.595,0.38,True,False,False,True,False,False,False,False,
19:46:22.099,5,0,12.9140625,0.595,0.38,True,False,False,True,False,False,False,False,
19:46:22.119,5,0,12.9140625,0.595,0.38,True,False,False,True,False,False,False,False,
19:46:22.139,5,0,12.91015625,0.595,0.38,True,False,False,True,False,False,False,False,
19:46:22.159,5,0,12.91015625,0.595,0.38,True,False,False,True,False,False,False,False,
19:46:22.179,5,0,12.9140625,0.595,0.38,True,False,False,False,False,False,False,False,
19:46:22.199,5,0,12.91015625,0.595,0.38,True,False,False,True,False,False,False,False,
19:46:22.219,5,0,12.921875,0.595,0.38,True,False,False,True,False,False,False,False,
19:46:22.239,5,0,12.90234375,0.595,0.38,True,False,False,True,False,False,False,False,
19:46:22.259,5,0,12.921875,0.595,0.38,True,False,False,True,False,False,False,False,
19:46:22.279,5,0,12.9140625,0.595,0.38,True,False,False,True,False,False,False,False,
19:46:22.299,5,0,12.90234375,0.595,0.38,True,False,False,True,False,False,False,False,
19:46:22.319,5,0,12.90234375,0.595,0.38,True,False,False,True,False,False,False,False,
19:46:22.339,5,0,12.9140625,0.595,0.38,True,False,False,True,False,False,False,False,
19:46:22.359,5,0,12.9140625,0.595,0.38,True,False,False,True,False,False,False,False,
19:46:22.379,5,0,12.921875,0.595,0.38,True,False,False,True,False,False,False,False,
19:46:22.399,5,0,12.9140625,0.595,0.38,True,False,False,True,False,False,False,False,
19:46:22.419,5,0,12.90234375,0.595,0.38,True,False,False,True,False,False,False,False,
19:46:22.439,5,0,12.91015625,0.595,0.38,True,False,False,True,False,False,False,False,
19:46:22.459,5,0,12.921875,0.595,0.38,True,False,False,True,False,False,False,False,
19:46:22.479,5,0,12.91015625,0.595,0.38,True,False,False,True,False,False,False,False,
19:46:22.499,5,0,12.921875,0.595,0.38,True,False,False,True,False,False,False,False,
19:46:22.519,5,0,12.91015625,0.595,0.38,True,False,False,True,False,False,False,False,
19:46:22.539,5,0,12.91015625,0.595,0.38,True,False,False,True,False,False,False,False,
19:46:22.559,5,0,12.9296875,0.595,0.38,True,False,False,True,False,False,False,False,
19:46:22.579,5,0,12.91015625,0.595,0.38,True,False,False,True,False,False,False,False,
19:46:22.599,5,0,12.9140625,0.595,0.38,True,False,False,True,False,False,False,False,
19:46:22.619,5,0,12.91015625,0.595,0.38,True,False,False,True,False,False,False,False,
19:46:22.639,5,0,12.91015625,0.595,0.38,True,False,False,True,False,False,False,False,
19:46:22.659,5,0,12.921875,0.595,0.38,True,False,False,True,False,False,False,False,
19:46:22.679,5,0,12.9140625,0.595,0.38,True,False,False,True,False,False,False,False,
19:46:22.699,5,0,12.91015625,0.595,0.38,True,False,False,True,False,False,False,False,
19:46:22.719,5,0,12.9140625,0.595,0.38,True,False,False,True,False,False,False,False,
19:46:22.739,5,0,12.91015625,0.595,0.38,True,False,False,True,False,False,False,False,
19:46:22.759,5,0,12.9140625,0.595,0.38,True,False,False,True,False,False,False,False,
19:46:22.779,5,0,12.90234375,0.595,0.38,True,False,False,True,False,False,False,False,
19:46:22.799,5,0,12.91015625,0.595,0.38,True,False,False,True,False,False,False,False,
19:46:22.819,5,0,12.91015625,0.595,0.38,True,False,False,True,False,False,False,False,
19:46:22.839,5,0,12.91015625,0.595,0.38,True,False,False,True,False,False,False,False,
19:46:22.859,5,0,12.9140625,0.595,0.38,True,False,False,True,False,False,False,False,
19:46:22.879,5,0,12.91015625,0.595,0.38,True,False,False,True,False,False,False,False,
19:46:22.899,5,0,12.9140625,0.595,0.38,True,False,False,True,False,False,False,False,
19:46:22.919,5,0,12.9296875,0.595,0.38,True,False,False,True,False,False,False,False,
19:46:22.939,5,0,12.9140625,0.595,0.365,True,False,False,True,False,False,False,False,
19:46:22.959,5,0,12.9296875,0.595,0.365,True,False,False,True,False,False,False,False,
19:46:22.979,5,0,12.90234375,0.595,0.365,True,False,False,True,False,False,False,False,
19:46:22.999,5,0,12.91015625,0.595,0.365,True,False,False,True,False,False,False,False,
19:46:23.019,5,0,12.91015625,0.595,0.365,True,False,False,True,False,False,False,False,
19:46:23.039,5,0,12.91015625,0.56,0.365,True,False,False,True,False,False,False,False,
19:46:23.059,5,0,12.921875,0.56,0.365,True,False,False,True,False,False,False,False,
19:46:23.079,5,0,12.91015625,0.56,0.365,True,False,False,True,False,False,False,False,
19:46:23.099,5,0,12.9140625,0.56,0.365,True,False,False,True,False,False,False,False,
19:46:23.119,5,0,12.91015625,0.56,0.365,True,False,False,True,False,False,False,False,
19:46:23.139,5,0,12.9140625,0.56,0.365,True,False,False,True,False,False,False,False,
19:46:23.159,5,0,12.91015625,0.56,0.365,True,False,False,True,False,False,False,False,
19:46:23.179,5,0,12.91015625,0.56,0.365,True,False,False,True,False,False,False,False,
19:46:23.199,5,0,12.9140625,0.56,0.365,True,False,False,True,False,False,False,False,
19:46:23.219,5,0,12.91015625,0.56,0.365,True,False,False,True,False,False,False,False,
19:46:23.239,5,0,12.8984375,0.56,0.365,True,False,False,True,False,False,False,False,
19:46:23.259,5,0,12.9140625,0.56,0.365,True,False,False,True,False,False,False,False,
19:46:23.279,5,0,12.9140625,0.56,0.365,True,False,False,True,False,False,False,False,
19:46:23.299,5,0,12.9140625,0.56,0.365,True,False,False,True,False,False,False,False,
19:46:23.319,5,0,12.921875,0.56,0.365,True,False,False,True,False,False,False,False,
19:46:23.339,5,0,12.91015625,0.56,0.365,True,False,False,True,False,False,False,False,
19:46:23.359,5,0,12.9140625,0.56,0.365,True,False,False,True,False,False,False,False,
19:46:23.379,5,0,12.921875,0.56,0.365,True,False,False,True,False,False,False,False,
19:46:23.399,5,0,12.921875,0.56,0.365,True,False,False,True,False,False,False,False,
19:46:23.419,5,0,12.9140625,0.56,0.365,True,False,False,True,False,False,False,False,
19:46:23.439,5,0,12.9140625,0.56,0.365,True,False,False,True,False,False,False,False,
19:46:23.459,5,0,12.921875,0.56,0.365,True,False,False,True,False,False,False,False,
19:46:23.479,5,0,12.9140625,0.56,0.365,True,False,False,True,False,False,False,False,
19:46:23.499,5,0,12.890625,0.56,0.365,True,False,False,True,False,False,False,False,
19:46:23.519,5,0,12.90234375,0.56,0.365,True,False,False,True,False,False,False,False,
19:46:23.539,5,0,12.91015625,0.56,0.365,True,False,False,True,False,False,False,False,
19:46:23.559,5,0,12.9140625,0.56,0.365,True,False,False,True,False,False,False,False,
19:46:23.579,5,0,12.9140625,0.56,0.365,True,False,False,True,False,False,False,False,
19:46:23.599,5,0,12.921875,0.56,0.365,True,False,False,True,False,False,False,False,
19:46:23.619,4.5,0,12.90234375,0.56,0.365,True,False,False,True,False,False,False,False,
19:46:23.639,4.5,0,12.91015625,0.56,0.365,True,False,False,True,False,False,False,False,
19:46:23.659,4.5,0,12.9140625,0.56,0.365,True,False,False,True,False,False,False,False,
19:46:23.679,4.5,0,12.9140625,0.56,0.365,True,False,False,True,False,False,False,False,
19:46:23.699,4.5,0,12.9296875,0.56,0.365,True,False,False,True,False,False,False,False,
19:46:23.719,4.5,0,12.9140625,0.56,0.365,True,False,False,True,False,False,False,False,
19:46:23.739,4.5,0,12.9140625,0.56,0.365,True,False,False,True,False,False,False,False,
19:46:23.759,4.5,0,12.90234375,0.56,0.365,True,False,False,True,False,False,False,False,
19:46:23.779,4.5,0,12.91015625,0.56,0.365,True,False,False,True,False,False,False,False,
19:46:23.799,4.5,0,12.9140625,0.56,0.365,True,False,False,True,False,False,False,False,
19:46:23.819,4.5,0,12.921875,0.56,0.365,True,False,False,True,False,False,False,False,
19:46:23.839,4.5,0,12.91015625,0.56,0.365,True,False,False,True,False,False,False,False,
19:46:23.859,4.5,0,12.90234375,0.56,0.365,True,False,False,True,False,False,False,False,
19:46:23.879,4.5,0,12.9140625,0.56,0.365,True,False,False,True,False,False,False,False,
19:46:23.899,4.5,0,12.9140625,0.56,0.365,True,False,False,True,False,False,False,False,
19:46:23.919,4.5,0,12.91015625,0.56,0.365,True,False,False,True,False,False,False,False,
19:46:23.939,4.5,0,12.9140625,0.56,0.35,True,False,False,True,False,False,False,False,
19:46:23.959,4.5,0,12.91015625,0.56,0.35,True,False,False,False,False,False,False,False,
19:46:23.979,4.5,0,12.921875,0.56,0.35,True,False,False,True,False,False,False,False,
19:46:23.999,4.5,0,12.91015625,0.56,0.35,True,False,False,True,False,False,False,False,
19:46:24.019,4.5,0,12.91015625,0.56,0.35,True,False,False,True,False,False,False,False,
19:46:24.039,4.5,0,12.9140625,0.545,0.35,True,False,False,True,False,False,False,False,
19:46:24.059,4.5,0,12.9140625,0.545,0.35,True,False,False,True,False,False,False,False,
19:46:24.079,4.5,0,12.9140625,0.545,0.35,True,False,False,True,False,False,False,False,
19:46:24.099,4.5,0,12.9140625,0.545,0.35,True,False,False,True,False,False,False,False,
19:46:24.119,4.5,0,12.9140625,0.545,0.35,True,False,False,True,False,False,False,False,
19:46:24.139,4.5,0,12.921875,0.545,0.35,True,False,False,True,False,False,False,False,
19:46:24.159,4.5,0,12.90234375,0.545,0.35,True,False,False,True,False,False,False,False,
19:46:24.179,4.5,0,12.921875,0.545,0.35,True,False,False,True,False,False,False,False,
19:46:24.199,4.5,0,12.9140625,0.545,0.35,True,False,False,True,False,False,False,False,
19:46:24.219,4.5,0,12.9140625,0.545,0.35,True,False,False,True,False,False,False,False,
19:46:24.239,4.5,0,12.921875,0.545,0.35,True,False,False,True,False,False,False,False,
19:46:24.259,4.5,0,12.9140625,0.545,0.35,True,False,False,True,False,False,False,False,
19:46:24.279,4.5,0,12.921875,0.545,0.35,True,False,False,True,False,False,False,False,
